t	x_ekf	y_ekf	th_ekf
-0.0000	0.0001	-2.0000	0.0003
0.0320	0.0001	-2.0000	0.0003
0.1010	0.0001	-2.0000	0.0003
0.1690	0.0001	-2.0000	0.0003
0.2320	0.0001	-2.0000	0.0003
0.2690	0.0000	-2.0000	0.0003
0.2990	0.0000	-2.0000	0.0003
0.3360	0.0001	-2.0000	0.0003
0.3980	0.0001	-2.0000	0.0003
0.4680	0.0001	-2.0000	0.0003
0.5370	0.0001	-2.0000	0.0003
0.5950	0.0001	-2.0000	0.0003
0.6330	0.0001	-2.0000	0.0003
0.6980	0.0001	-2.0000	0.0003
0.7370	0.0001	-2.0000	0.0003
0.7990	0.0001	-2.0000	0.0003
0.8680	0.0001	-2.0000	0.0003
0.9360	0.0001	-2.0000	0.0003
0.9980	0.0001	-2.0000	0.0003
1.0660	0.0001	-2.0000	0.0003
1.1000	0.0001	-2.0000	0.0003
1.1310	0.0001	-2.0000	0.0003
1.1990	0.0001	-2.0000	0.0003
1.2340	0.0001	-2.0000	0.0003
1.3000	0.0001	-2.0000	0.0003
1.3350	0.0001	-2.0000	0.0003
1.4000	0.0001	-2.0000	0.0003
1.4690	0.0001	-2.0000	0.0003
1.5010	0.0001	-2.0000	0.0003
1.5330	0.0001	-2.0000	0.0003
1.5670	0.0001	-2.0000	0.0003
1.6350	0.0001	-2.0000	0.0003
1.6680	0.0001	-2.0000	0.0002
1.7010	0.0001	-2.0000	0.0002
1.7330	0.0001	-2.0000	0.0002
1.7680	0.0001	-2.0000	0.0002
1.8330	0.0001	-2.0000	0.0003
1.8990	0.0001	-2.0000	0.0003
1.9680	0.0001	-2.0000	0.0003
2.0000	0.0001	-2.0000	0.0003
2.0350	0.0001	-2.0000	0.0003
2.0670	0.0206	-2.0000	0.0003
2.1320	0.0702	-2.0000	0.0004
2.2000	0.1301	-2.0000	0.0010
2.2330	0.1701	-1.9999	0.0022
2.2680	0.1902	-1.9999	0.0031
2.3010	0.2304	-1.9998	0.0056
2.3680	0.2808	-1.9995	0.0097
2.4370	0.3324	-1.9990	0.0147
2.4640	0.3863	-1.9981	0.0201
2.5350	0.4533	-1.9966	0.0269
2.5650	0.4875	-1.9957	0.0304
2.6350	0.5335	-1.9942	0.0348
2.6670	0.5909	-1.9921	0.0385
2.7340	0.6591	-1.9894	0.0412
2.7680	0.7041	-1.9875	0.0421
2.8350	0.7604	-1.9851	0.0427
2.8680	0.8055	-1.9832	0.0428
2.9010	0.8279	-1.9822	0.0427
2.9340	0.8728	-1.9803	0.0426
3.0000	0.9178	-1.9784	0.0426
3.0270	0.9630	-1.9765	0.0427
3.0680	0.9855	-1.9755	0.0427
3.1010	1.0081	-1.9746	0.0427
3.1360	1.0532	-1.9726	0.0427
3.1680	1.0983	-1.9707	0.0427
3.2000	1.1433	-1.9688	0.0427
3.2680	1.1883	-1.9669	0.0427
3.3020	1.2445	-1.9645	0.0427
3.3650	1.3006	-1.9621	0.0427
3.4340	1.3562	-1.9597	0.0427
3.4670	1.4116	-1.9573	0.0427
3.5320	1.4780	-1.9545	0.0427
3.6030	1.5332	-1.9521	0.0427
3.6680	1.5885	-1.9498	0.0427
3.7010	1.6548	-1.9469	0.0426
3.7690	1.6990	-1.9450	0.0426
3.8010	1.7432	-1.9432	0.0426
3.8340	1.7874	-1.9413	0.0426
3.8680	1.7984	-1.9408	0.0426
3.8990	1.8316	-1.9394	0.0426
3.9350	1.8757	-1.9375	0.0426
3.9990	1.9199	-1.9356	0.0426
4.0370	1.9751	-1.9333	0.0425
4.0680	2.0082	-1.9319	0.0425
4.1350	2.0634	-1.9295	0.0425
4.1650	2.1185	-1.9272	0.0425
4.2020	2.1296	-1.9267	0.0425
4.2360	2.1627	-1.9253	0.0425
4.2670	2.2178	-1.9230	0.0425
4.3340	2.2729	-1.9206	0.0424
4.4000	2.3391	-1.9178	0.0425
4.4650	2.4151	-1.9142	0.0464
4.5350	2.4588	-1.9120	0.0505
4.5680	2.5029	-1.9096	0.0555
4.6350	2.5587	-1.9062	0.0628
4.6660	2.6265	-1.9015	0.0736
4.7340	2.6716	-1.8980	0.0814
4.7680	2.7270	-1.8932	0.0906
4.8370	2.7821	-1.8879	0.1004
4.8980	2.8478	-1.8808	0.1127
4.9670	2.9242	-1.8715	0.1272
5.0330	2.9787	-1.8642	0.1378
5.1000	3.0328	-1.8564	0.1487
5.1650	3.0870	-1.8479	0.1600
5.2330	3.1519	-1.8369	0.1732
5.2610	3.2166	-1.8251	0.1866
5.3000	3.2273	-1.8231	0.1888
5.3370	3.2811	-1.8125	0.2001
5.3980	3.3349	-1.8012	0.2110
5.4680	3.3994	-1.7869	0.2243
5.5010	3.4316	-1.7794	0.2308
5.5670	3.4745	-1.7691	0.2394
5.6000	3.5278	-1.7558	0.2505
5.6670	3.5917	-1.7389	0.2640
5.7340	3.6659	-1.7181	0.2797
5.8010	3.7186	-1.7026	0.2909
5.8320	3.7608	-1.6898	0.3000
5.8670	3.7819	-1.6832	0.3044
5.9020	3.8238	-1.6698	0.3137
5.9690	3.8653	-1.6561	0.3231
6.0020	3.9173	-1.6383	0.3350
6.0680	3.9796	-1.6161	0.3488
6.1000	4.0209	-1.6008	0.3581
6.1360	4.0312	-1.5969	0.3605
6.1680	4.0723	-1.5812	0.3698
6.2330	4.1133	-1.5651	0.3791
6.2680	4.1543	-1.5485	0.3884
6.3320	4.2050	-1.5274	0.4003
6.3670	4.2657	-1.5011	0.4146
6.4360	4.3260	-1.4740	0.4289
6.4980	4.3860	-1.4460	0.4430
6.5680	4.4257	-1.4269	0.4524
6.5990	4.4653	-1.4074	0.4618
6.6670	4.5145	-1.3825	0.4736
6.7020	4.5633	-1.3571	0.4854
6.7670	4.6022	-1.3363	0.4950
6.8020	4.6408	-1.3152	0.5046
6.8650	4.6888	-1.2883	0.5166
6.9000	4.7366	-1.2607	0.5287
6.9670	4.7841	-1.2326	0.5397
7.0010	4.8312	-1.2041	0.5478
7.0690	4.8877	-1.1694	0.5554
7.1340	4.9251	-1.1461	0.5592
7.2020	4.9715	-1.1170	0.5627
7.2340	5.0272	-1.0818	0.5642
7.3010	5.0830	-1.0465	0.5643
7.3320	5.0923	-1.0406	0.5643
7.3680	5.1295	-1.0170	0.5643
7.4350	5.1759	-0.9876	0.5644
7.4670	5.2224	-0.9582	0.5644
7.5010	5.2317	-0.9523	0.5644
7.5340	5.2688	-0.9288	0.5644
7.5690	5.3060	-0.9053	0.5644
7.6330	5.3524	-0.8759	0.5644
7.7000	5.3989	-0.8465	0.5644
7.7670	5.4546	-0.8112	0.5645
7.7970	5.5011	-0.7818	0.5645
7.8330	5.5196	-0.7700	0.5645
7.8990	5.5661	-0.7406	0.5645
7.9350	5.6218	-0.7053	0.5645
7.9990	5.6590	-0.6818	0.5645
8.0360	5.6961	-0.6582	0.5645
8.1000	5.7333	-0.6347	0.5646
8.1350	5.7797	-0.6053	0.5646
8.1980	5.8262	-0.5759	0.5646
8.2360	5.8726	-0.5464	0.5646
8.3010	5.9191	-0.5170	0.5646
8.3690	5.9748	-0.4817	0.5647
8.4360	6.0120	-0.4582	0.5647
8.4690	6.0492	-0.4346	0.5647
8.5030	6.0863	-0.4111	0.5647
8.5690	6.1235	-0.3876	0.5647
8.6010	6.1699	-0.3581	0.5647
8.6360	6.2071	-0.3346	0.5648
8.6670	6.2257	-0.3228	0.5648
8.7010	6.2628	-0.2993	0.5648
8.7680	6.3093	-0.2698	0.5648
8.8340	6.3557	-0.2404	0.5648
8.8680	6.4022	-0.2110	0.5648
8.9340	6.4579	-0.1756	0.5648
8.9970	6.4951	-0.1521	0.5649
9.0340	6.5415	-0.1227	0.5649
9.0970	6.5972	-0.0874	0.5644
9.1690	6.6629	-0.0463	0.5585
9.2360	6.7095	-0.0174	0.5525
9.3010	6.7562	0.0111	0.5452
9.3310	6.8032	0.0393	0.5368
9.3990	6.8602	0.0728	0.5253
9.4650	6.9178	0.1057	0.5126
9.5000	6.9275	0.1111	0.5104
9.5300	6.9758	0.1377	0.4990
9.6010	7.0243	0.1638	0.4883
9.6670	7.0730	0.1893	0.4777
9.6940	7.1221	0.2143	0.4671
9.7350	7.1319	0.2193	0.4650
9.7680	7.1715	0.2389	0.4564
9.7980	7.2109	0.2580	0.4478
9.8680	7.2507	0.2769	0.4393
9.8950	7.3007	0.3000	0.4284
9.9650	7.3508	0.3226	0.4176
10.0310	7.4012	0.3446	0.4068
10.0660	7.4521	0.3661	0.3957
10.1360	7.5132	0.3911	0.3822
10.2000	7.5540	0.4073	0.3734
10.2340	7.6054	0.4270	0.3623
10.3010	7.6673	0.4500	0.3489
10.3320	7.7087	0.4648	0.3400
10.4010	7.7504	0.4793	0.3308
10.4340	7.7921	0.4934	0.3218
10.5010	7.8443	0.5105	0.3106
10.5340	7.8968	0.5270	0.2994
10.5670	7.9073	0.5302	0.2972
10.5980	7.9495	0.5429	0.2881
10.6680	8.0023	0.5582	0.2769
10.7020	8.0546	0.5732	0.2691
10.7340	8.0649	0.5760	0.2678
10.7680	8.1066	0.5876	0.2638
10.8350	8.1485	0.5991	0.2614
10.8680	8.1900	0.6103	0.2603
10.9010	8.2317	0.6215	0.2604
10.9350	8.2741	0.6330	0.2615
11.0000	8.3281	0.6477	0.2644
11.0650	8.3822	0.6627	0.2685
11.0990	8.4364	0.6779	0.2739
11.1690	8.4905	0.6934	0.2803
11.2340	8.5447	0.7093	0.2879
11.2680	8.6094	0.7290	0.2986
11.3340	8.6520	0.7423	0.3059
11.3990	8.7046	0.7592	0.3153
11.4340	8.7568	0.7766	0.3255
11.4980	8.8187	0.7980	0.3386
11.5350	8.8495	0.8090	0.3454
11.6010	8.9004	0.8276	0.3571
11.6350	8.9513	0.8470	0.3685
11.6670	8.9615	0.8509	0.3707
11.7000	8.9920	0.8629	0.3777
11.7360	9.0426	0.8834	0.3893
11.7980	9.1029	0.9086	0.4034
11.8680	9.1428	0.9259	0.4129
11.9320	9.1926	0.9481	0.4248
11.9670	9.2421	0.9709	0.4367
12.0340	9.3012	0.9991	0.4509
12.1020	9.3406	1.0184	0.4601
12.1350	9.3897	1.0431	0.4719
12.1990	9.4384	1.0684	0.4835
12.2340	9.4868	1.0941	0.4953
12.3010	9.5350	1.1206	0.5069
12.3360	9.5828	1.1476	0.5185
12.4010	9.6400	1.1807	0.5324
12.4680	9.6779	1.2033	0.5416
12.5360	9.7249	1.2320	0.5531
12.5670	9.7808	1.2671	0.5672
12.6350	9.8179	1.2910	0.5764
12.6680	9.8547	1.3152	0.5858
12.7350	9.9002	1.3459	0.5975
12.7650	9.9455	1.3771	0.6093
12.8340	9.9995	1.4154	0.6235
12.8990	10.0351	1.4413	0.6330
12.9670	10.0793	1.4742	0.6448
13.0330	10.1319	1.5144	0.6591
13.0660	10.1838	1.5552	0.6732
13.0980	10.1924	1.5621	0.6756
13.1330	10.2351	1.5968	0.6876
13.1980	10.2774	1.6320	0.6996
13.2350	10.3109	1.6605	0.7093
13.2660	10.3276	1.6749	0.7142
13.3010	10.3607	1.7039	0.7236
13.3660	10.3935	1.7328	0.7303
13.4020	10.4262	1.7619	0.7351
13.4670	10.4671	1.7987	0.7386
13.5000	10.5083	1.8359	0.7398
13.5700	10.5501	1.8738	0.7393
13.6350	10.5914	1.9111	0.7375
13.6680	10.6326	1.9482	0.7345
13.7010	10.6654	1.9776	0.7312
13.7350	10.6818	1.9922	0.7292
13.7680	10.7064	2.0141	0.7260
13.8330	10.7395	2.0432	0.7210
13.8680	10.7809	2.0793	0.7137
13.9350	10.8311	2.1222	0.7035
14.0000	10.8730	2.1574	0.6938
14.0340	10.9154	2.1923	0.6832
14.0670	10.9240	2.1992	0.6809
14.1010	10.9498	2.2200	0.6740
14.1360	10.9844	2.2473	0.6644
14.1990	11.0277	2.2808	0.6522
14.2330	11.0711	2.3135	0.6399
14.3000	11.1237	2.3520	0.6251
14.3670	11.1770	2.3898	0.6106
14.4000	11.1859	2.3961	0.6084
14.4310	11.2130	2.4148	0.6016
14.5000	11.2586	2.4456	0.5904
14.5320	11.3137	2.4820	0.5769
14.5990	11.3601	2.5118	0.5656
14.6680	11.4067	2.5410	0.5543
14.7010	11.4537	2.5697	0.5430
14.7670	11.5105	2.6033	0.5294
14.8340	11.5581	2.6308	0.5181
14.8690	11.6061	2.6578	0.5068
14.9320	11.6544	2.6842	0.4955
14.9680	11.6933	2.7050	0.4863
14.9960	11.7128	2.7152	0.4818
15.0680	11.7617	2.7404	0.4703
15.1010	11.8109	2.7650	0.4588
15.1340	11.8207	2.7698	0.4564
15.1670	11.8503	2.7842	0.4496
15.1990	11.8901	2.8032	0.4403
15.2660	11.9401	2.8263	0.4288
15.3000	11.9904	2.8489	0.4170
15.3350	12.0005	2.8534	0.4146
15.3680	12.0409	2.8709	0.4053
15.4340	12.1017	2.8965	0.3913
15.4990	12.1732	2.9252	0.3748
15.5350	12.2039	2.9372	0.3678
15.6010	12.2554	2.9566	0.3560
15.6330	12.3070	2.9754	0.3444
15.6680	12.3174	2.9791	0.3420
15.6980	12.3588	2.9937	0.3330
15.7680	12.4093	3.0113	0.3248
15.7980	12.4601	3.0286	0.3192
15.8330	12.4705	3.0320	0.3183
15.8670	12.5117	3.0457	0.3160
15.9340	12.5632	3.0627	0.3152
15.9990	12.6155	3.0800	0.3162
16.0330	12.6790	3.1012	0.3191
16.1020	12.7433	3.1229	0.3241
16.1320	12.7541	3.1265	0.3251
16.1680	12.7969	3.1411	0.3297
16.2010	12.8392	3.1558	0.3349
16.2680	12.8816	3.1708	0.3407
16.3010	12.9238	3.1859	0.3473
16.3340	12.9656	3.2013	0.3545
16.4020	13.0074	3.2170	0.3622
16.4310	13.0487	3.2328	0.3704
16.4670	13.0897	3.2490	0.3787
16.5330	13.1302	3.2653	0.3873
16.5670	13.1703	3.2819	0.3963
16.6000	13.2103	3.2989	0.4054
16.6640	13.2601	3.3206	0.4169
16.7350	13.3098	3.3430	0.4282
16.7620	13.3595	3.3660	0.4394
16.8410	13.4184	3.3943	0.4533
16.9000	13.4869	3.4284	0.4696
16.9680	13.5160	3.4433	0.4767
16.9990	13.5546	3.4635	0.4862
17.0340	13.6029	3.4894	0.4980
17.0990	13.6603	3.5212	0.5123
17.1670	13.6985	3.5429	0.5215
17.2350	13.7555	3.5763	0.5353
17.2670	13.8026	3.6046	0.5467
17.3000	13.8120	3.6103	0.5490
17.3360	13.8495	3.6335	0.5581
17.3650	13.8868	3.6571	0.5673
17.4350	13.9330	3.6870	0.5789
17.4670	13.9696	3.7111	0.5881
17.4990	13.9880	3.7234	0.5928
17.5350	14.0244	3.7483	0.6021
17.6000	14.0606	3.7734	0.6114
17.6350	14.0965	3.7988	0.6208
17.7010	14.1411	3.8312	0.6323
17.7330	14.1853	3.8640	0.6440
17.7930	14.2291	3.8973	0.6557
17.8350	14.2725	3.9312	0.6674
17.8680	14.2812	3.9380	0.6698
17.9010	14.3156	3.9655	0.6791
17.9660	14.3497	3.9934	0.6886
18.0010	14.3920	4.0286	0.7004
18.0680	14.4421	4.0716	0.7147
18.1010	14.4752	4.1006	0.7242
18.1670	14.5080	4.1300	0.7338
18.2360	14.5486	4.1671	0.7457
18.2670	14.5887	4.2046	0.7577
18.3340	14.6364	4.2504	0.7721
18.3660	14.6679	4.2814	0.7817
18.4310	14.7067	4.3204	0.7937
18.5010	14.7450	4.3599	0.8058
18.5670	14.7905	4.4080	0.8204
18.6010	14.8275	4.4483	0.8326
18.6330	14.8423	4.4646	0.8375
18.6680	14.8643	4.4893	0.8449
18.7350	14.9005	4.5306	0.8572
18.7680	14.9363	4.5725	0.8695
18.8350	14.9785	4.6233	0.8841
18.9000	15.0063	4.6575	0.8939
18.9330	15.0404	4.7005	0.9062
18.9990	15.0741	4.7442	0.9183
19.0360	15.1072	4.7882	0.9305
19.0690	15.1138	4.7970	0.9329
19.1020	15.1398	4.8325	0.9427
19.1330	15.1654	4.8682	0.9526
19.2000	15.1907	4.9041	0.9625
19.2350	15.2157	4.9404	0.9725
19.2660	15.2405	4.9770	0.9814
19.2980	15.2466	4.9862	0.9831
19.3330	15.2771	5.0316	0.9900
19.3990	15.3135	5.0867	0.9946
19.4680	15.3373	5.1232	0.9957
19.5010	15.3611	5.1597	0.9957
19.5340	15.3852	5.1965	0.9949
19.5990	15.4095	5.2337	0.9932
19.6350	15.4340	5.2709	0.9907
19.7020	15.4648	5.3174	0.9865
19.7350	15.4957	5.3636	0.9810
19.8010	15.5268	5.4097	0.9745
19.8670	15.5584	5.4557	0.9667
19.8990	15.5902	5.5012	0.9579
19.9340	15.5966	5.5103	0.9560
19.9660	15.6289	5.5555	0.9460
20.0360	15.6613	5.5999	0.9357
20.0990	15.7006	5.6524	0.9228
20.1330	15.7335	5.6954	0.9115
20.1680	15.7402	5.7040	0.9092
20.2000	15.7603	5.7296	0.9022
20.2350	15.7941	5.7718	0.8902
20.3010	15.8352	5.8218	0.8756
20.3690	15.8633	5.8551	0.8661
20.3980	15.8991	5.8966	0.8547
20.4690	15.9427	5.9461	0.8412
20.5350	15.9722	5.9787	0.8322
20.5660	16.0095	6.0192	0.8209
20.6330	16.0549	6.0672	0.8075
20.7020	16.0854	6.0988	0.7984
20.7370	16.1241	6.1380	0.7870
20.8000	16.1711	6.1844	0.7734
20.8340	16.1948	6.2075	0.7665
20.9000	16.2267	6.2378	0.7574
20.9350	16.2669	6.2754	0.7458
20.9950	16.3158	6.3198	0.7321
21.0670	16.3735	6.3707	0.7160
21.1360	16.4068	6.3994	0.7068
21.2000	16.4575	6.4424	0.6972
21.2680	16.5170	6.4919	0.6892
21.2990	16.5510	6.5198	0.6860
21.3690	16.5848	6.5474	0.6837
21.4000	16.6271	6.5818	0.6824
21.4670	16.6780	6.6232	0.6823
21.5360	16.7036	6.6440	0.6823
21.5650	16.7463	6.6786	0.6822
21.6330	16.7974	6.7202	0.6822
21.6970	16.8572	6.7687	0.6822
21.7670	16.8913	6.7965	0.6822
21.8300	16.9425	6.8381	0.6822
21.8690	16.9852	6.8727	0.6822
21.9000	17.0023	6.8866	0.6822
21.9670	17.0450	6.9213	0.6822
21.9980	17.0876	6.9559	0.6821
22.0340	17.0962	6.9629	0.6821
22.0690	17.1303	6.9906	0.6821
22.1340	17.1730	7.0253	0.6821
22.1680	17.2157	7.0599	0.6821
22.2340	17.2669	7.1015	0.6821
22.2680	17.2925	7.1223	0.6821
22.3320	17.3266	7.1500	0.6821
22.3680	17.3693	7.1847	0.6821
22.4340	17.4205	7.2263	0.6821
22.4980	17.4547	7.2540	0.6821
22.5350	17.4888	7.2818	0.6821
22.5690	17.5230	7.3095	0.6821
22.6360	17.5657	7.3442	0.6821
22.6680	17.6084	7.3788	0.6821
22.7340	17.6511	7.4135	0.6821
22.7980	17.6937	7.4482	0.6820
22.8690	17.7364	7.4828	0.6820
22.9020	17.7791	7.5175	0.6820
22.9690	17.8303	7.5591	0.6820
23.0320	17.8901	7.6076	0.6820
23.0990	17.9243	7.6353	0.6820
23.1350	17.9584	7.6631	0.6820
23.1990	18.0011	7.6977	0.6820
23.2330	18.0438	7.7324	0.6820
23.2660	18.0523	7.7393	0.6820
23.3000	18.0865	7.7671	0.6819
23.3660	18.1292	7.8017	0.6819
23.3980	18.1719	7.8364	0.6819
23.4670	18.2231	7.8780	0.6819
23.5360	18.2573	7.9057	0.6819
23.5650	18.3000	7.9404	0.6819
23.6340	18.3512	7.9820	0.6823
23.7020	18.4105	8.0307	0.6883
23.7660	18.4445	8.0589	0.6931
23.8320	18.4955	8.1017	0.7017
23.9000	18.5548	8.1525	0.7135
23.9690	18.5883	8.1818	0.7206
23.9970	18.6380	8.2260	0.7318
24.0640	18.6868	8.2704	0.7442
24.0970	18.6948	8.2778	0.7464
24.1340	18.7347	8.3152	0.7573
24.2000	18.7819	8.3604	0.7711
24.2690	18.8361	8.4141	0.7876
24.3310	18.8666	8.4450	0.7972
24.4020	18.9044	8.4842	0.8094
24.4340	18.9419	8.5241	0.8210
24.4670	18.9718	8.5565	0.8301
24.4990	18.9866	8.5728	0.8347
24.5340	19.0087	8.5973	0.8416
24.6000	19.0452	8.6387	0.8531
24.6350	19.0811	8.6803	0.8645
24.6670	19.0882	8.6887	0.8668
24.6980	19.1095	8.7140	0.8737
24.7340	19.1377	8.7480	0.8829
24.7990	19.1724	8.7907	0.8943
24.8640	19.2134	8.8426	0.9081
24.8890	19.2403	8.8774	0.9173
24.9340	19.2469	8.8861	0.9196
24.9680	19.2801	8.9302	0.9312
25.0350	19.3192	8.9836	0.9451
25.1010	19.3638	9.0466	0.9616
25.1700	19.3888	9.0828	0.9710
25.2030	19.4195	9.1283	0.9829
25.2660	19.4497	9.1743	0.9946
25.3350	19.4794	9.2206	1.0064
25.3660	19.5086	9.2674	1.0183
25.4340	19.5428	9.3239	1.0326
25.5020	19.5596	9.3523	1.0396
25.5350	19.5872	9.4000	1.0515
25.5660	19.6142	9.4480	1.0634
25.6000	19.6196	9.4577	1.0658
25.6630	19.6458	9.5059	1.0777
25.6990	19.6766	9.5643	1.0922
25.7650	19.7066	9.6233	1.1066
25.8000	19.7116	9.6332	1.1091
25.8330	19.7310	9.6727	1.1188
25.8670	19.7500	9.7124	1.1285
25.9340	19.7732	9.7623	1.1407
26.0020	19.7958	9.8123	1.1528
26.0330	19.8178	9.8628	1.1650
26.0620	19.8221	9.8729	1.1675
26.0970	19.8437	9.9234	1.1774
26.1680	19.8650	9.9744	1.1840
26.2330	19.8897	10.0343	1.1887
26.2990	19.9181	10.1041	1.1907
26.3680	19.9383	10.1541	1.1901
26.4020	19.9549	10.1952	1.1884
26.4320	19.9633	10.2159	1.1872
26.4680	19.9802	10.2574	1.1841
26.5340	19.9974	10.2990	1.1803
26.5650	20.0147	10.3406	1.1756
26.6350	20.0366	10.3924	1.1688
26.6680	20.0634	10.4543	1.1590
26.7370	20.0770	10.4852	1.1536
26.7700	20.0999	10.5360	1.1439
26.8340	20.1230	10.5860	1.1333
26.8670	20.1464	10.6353	1.1220
26.9010	20.1511	10.6451	1.1197
26.9330	20.1703	10.6843	1.1101
26.9670	20.1900	10.7233	1.1002
27.0350	20.2099	10.7620	1.0906
27.0680	20.2304	10.8007	1.0813
27.1350	20.2510	10.8390	1.0719
27.1660	20.2773	10.8865	1.0601
27.2320	20.3042	10.9338	1.0482
27.3020	20.3374	10.9905	1.0343
27.3680	20.3715	11.0469	1.0207
27.4010	20.4005	11.0936	1.0095
27.4350	20.4064	11.1029	1.0073
27.4660	20.4241	11.1307	1.0006
27.5010	20.4480	11.1676	0.9916
27.5330	20.4723	11.2043	0.9826
27.5980	20.4969	11.2408	0.9735
27.6360	20.5282	11.2862	0.9619
27.7010	20.5600	11.3311	0.9504
27.7330	20.5921	11.3755	0.9388
27.7670	20.5987	11.3845	0.9365
27.8010	20.6183	11.4110	0.9296
27.8340	20.6448	11.4461	0.9204
27.9000	20.6852	11.4984	0.9065
27.9640	20.7264	11.5501	0.8926
28.0330	20.7752	11.6097	0.8762
28.0960	20.8107	11.6517	0.8646
28.1630	20.8529	11.7014	0.8552
28.2340	20.9024	11.7589	0.8495
28.2980	20.9394	11.8013	0.8480
28.3660	20.9764	11.8436	0.8479
28.4000	21.0131	11.8856	0.8491
28.4650	21.0501	11.9279	0.8519
28.5360	21.0939	11.9786	0.8571
28.5680	21.1230	12.0125	0.8616
28.6340	21.1518	12.0463	0.8670
28.6680	21.1801	12.0799	0.8732
28.7360	21.2150	12.1220	0.8819
28.7680	21.2563	12.1728	0.8937
28.8340	21.2835	12.2070	0.9024
28.8670	21.3103	12.2413	0.9117
28.9340	21.3368	12.2758	0.9213
28.9680	21.3627	12.3103	0.9312
29.0320	21.3884	12.3453	0.9413
29.0700	21.4262	12.3980	0.9563
29.1350	21.4698	12.4610	0.9734
29.2010	21.4941	12.4971	0.9836
29.2310	21.5239	12.5427	0.9963
29.2990	21.5532	12.5886	1.0087
29.3340	21.5764	12.6258	1.0181
29.3680	21.5879	12.6445	1.0227
29.4010	21.6051	12.6729	1.0297
29.4670	21.6276	12.7108	1.0389
29.4980	21.6552	12.7584	1.0502
29.5700	21.6877	12.8161	1.0639
29.6010	21.7089	12.8547	1.0731
29.6340	21.7141	12.8644	1.0754
29.6670	21.7349	12.9033	1.0846
29.7360	21.7603	12.9521	1.0960
29.7660	21.7852	13.0013	1.1077
29.8350	21.8095	13.0508	1.1193
29.8680	21.8332	13.1004	1.1310
29.9000	21.8379	13.1104	1.1333
29.9350	21.8563	13.1505	1.1427
29.9680	21.8744	13.1906	1.1521
30.0350	21.8921	13.2309	1.1615
30.0680	21.9137	13.2817	1.1733
30.1330	21.9264	13.3121	1.1804
30.1670	21.9470	13.3632	1.1922
30.2330	21.9709	13.4247	1.2063
30.2990	21.9902	13.4763	1.2180
30.3330	22.0089	13.5281	1.2300
30.3960	22.0270	13.5802	1.2419
30.4670	22.0478	13.6428	1.2562
30.5310	22.0710	13.7163	1.2729
30.5960	22.0867	13.7689	1.2845
30.6670	22.1049	13.8325	1.2987
30.7300	22.1249	13.9069	1.3153
30.7960	22.1385	13.9603	1.3274
30.8630	22.1514	14.0138	1.3395
30.9290	22.1660	14.0783	1.3540
30.9660	22.1775	14.1321	1.3659
30.9960	22.1819	14.1536	1.3706
31.0330	22.1905	14.1967	1.3800
31.1010	22.2025	14.2617	1.3942
31.1680	22.2136	14.3269	1.4085
31.1990	22.2188	14.3595	1.4158
31.2690	22.2269	14.4140	1.4281
31.3010	22.2343	14.4685	1.4403
31.3340	22.2358	14.4794	1.4427
31.3690	22.2412	14.5233	1.4525
31.4340	22.2473	14.5778	1.4648
31.4680	22.2527	14.6325	1.4766
31.5010	22.2537	14.6435	1.4789
31.5350	22.2566	14.6764	1.4861
31.5670	22.2601	14.7203	1.4957
31.6360	22.2639	14.7753	1.5075
31.6670	22.2670	14.8303	1.5195
31.7000	22.2676	14.8413	1.5219
31.7360	22.2695	14.8854	1.5311
31.8010	22.2713	14.9406	1.5425
31.8350	22.2725	14.9959	1.5535
31.8670	22.2727	15.0070	1.5557
31.9010	22.2731	15.0401	1.5621
31.9350	22.2733	15.0841	1.5706
32.0010	22.2729	15.1392	1.5811
32.0350	22.2718	15.2050	1.5934
32.0680	22.2712	15.2270	1.5977
32.1350	22.2698	15.2712	1.6074
32.1680	22.2679	15.3153	1.6176
32.2340	22.2650	15.3702	1.6307
32.2620	22.2613	15.4251	1.6433
32.3010	22.2605	15.4361	1.6458
32.3340	22.2569	15.4800	1.6554
32.3680	22.2519	15.5346	1.6679
32.4350	22.2462	15.5892	1.6803
32.5020	22.2385	15.6545	1.6951
32.5320	22.2343	15.6872	1.7024
32.5690	22.2298	15.7199	1.7096
32.6330	22.2235	15.7635	1.7190
32.6660	22.2167	15.8072	1.7282
32.7010	22.2096	15.8507	1.7377
32.7690	22.2020	15.8940	1.7473
32.8020	22.1920	15.9479	1.7597
32.8350	22.1836	15.9909	1.7696
32.8680	22.1792	16.0124	1.7745
32.9330	22.1677	16.0660	1.7870
32.9670	22.1556	16.1196	1.7992
33.0340	22.1402	16.1834	1.8141
33.0970	22.1293	16.2260	1.8241
33.1350	22.1124	16.2893	1.8392
33.1950	22.0975	16.3419	1.8519
33.2360	22.0944	16.3525	1.8544
33.2680	22.0819	16.3946	1.8643
33.3000	22.0691	16.4362	1.8746
33.3690	22.0557	16.4781	1.8847
33.4030	22.0383	16.5305	1.8971
33.4650	22.0204	16.5823	1.9095
33.5010	22.0017	16.6342	1.9217
33.5670	21.9783	16.6964	1.9361
33.6350	21.9583	16.7478	1.9481
33.6690	21.9418	16.7888	1.9577
33.6980	21.9335	16.8091	1.9626
33.7690	21.9165	16.8496	1.9724
33.8010	21.8947	16.8998	1.9849
33.8690	21.8723	16.9498	1.9974
