q1	q2	q3	q4	q1d	q2d	q3d	q4d	q1dd	q2dd	q3dd	q4dd	tau1	tau2	tau2	tau4
0.3208	0.3621	-0.9599	0.4431	-0.1354	-0.0396	0.0000	-0.1394	0.0669	-0.0037	-0.0016	0.0044	3973.8829	121054.1671	-40388.0834	-4083.3954
0.3196	0.3617	-0.9599	0.4419	-0.1349	-0.0393	0.0000	-0.1390	0.0581	0.0307	0.0002	0.0403	4138.2745	120938.1378	-40300.8029	-4114.9692
0.3182	0.3613	-0.9599	0.4405	-0.1340	-0.0392	-0.0113	-0.1199	0.0833	0.0077	-1.1318	1.9140	4218.8730	120890.4194	-40236.6598	-4129.7115
0.3170	0.3610	-0.9599	0.4392	-0.1337	-0.0390	0.0004	-0.1382	0.0403	0.0321	1.2982	-2.0290	4251.4122	120904.2542	-40214.7566	-4185.3526
0.3156	0.3606	-0.9599	0.4377	-0.1329	-0.0390	0.0001	-0.1378	0.0696	-0.0036	-0.0307	0.0344	4131.8729	120934.3002	-40040.0998	-4164.3258
0.3144	0.3602	-0.9599	0.4365	-0.1324	-0.0388	-0.0001	-0.1375	0.0499	0.0210	-0.0222	0.0373	4118.8820	120910.2813	-39945.7400	-4134.3827
0.3130	0.3598	-0.9599	0.4351	-0.1318	-0.0386	0.0000	-0.1372	0.0619	0.0186	0.0175	0.0260	4150.3300	120935.8739	-39885.7087	-4123.4749
0.3117	0.3594	-0.9599	0.4337	-0.1312	-0.0386	0.0005	-0.1366	0.0664	0.0061	0.0479	0.0601	4193.5926	120913.1240	-39884.6169	-4152.7290
0.3104	0.3591	-0.9599	0.4324	-0.1306	-0.0386	-0.0000	-0.1360	0.0521	-0.0040	-0.0477	0.0507	4031.0347	121104.7927	-39715.2054	-4183.1993
0.3091	0.3587	-0.9599	0.4310	-0.1299	-0.0385	0.0000	-0.1359	0.0731	0.0155	0.0070	0.0153	4065.2250	121074.6726	-39625.4057	-4135.1544
0.3078	0.3583	-0.9599	0.4296	-0.1293	-0.0383	0.0004	-0.1353	0.0648	0.0158	0.0314	0.0636	3896.4484	121065.5410	-39644.3842	-4135.8112
0.3065	0.3579	-0.9599	0.4283	-0.1288	-0.0381	-0.0001	-0.1350	0.0515	0.0160	-0.0423	0.0305	4085.2265	121128.3294	-39450.2546	-4198.3831
0.3052	0.3575	-0.9599	0.4270	-0.1283	-0.0384	0.0020	-0.1433	0.0434	-0.0207	0.2089	-0.8317	3730.3353	121307.5531	-37367.1921	-7096.0047
0.3040	0.3571	-0.9599	0.4256	-0.1276	-0.0379	0.0003	-0.1341	0.0748	0.0413	-0.1741	0.9149	4056.6611	121102.5826	-39291.7973	-4222.3306
0.3027	0.3568	-0.9599	0.4243	-0.1271	-0.0377	-0.0000	-0.1339	0.0536	0.0198	-0.0292	0.0253	4021.9825	121185.6820	-39199.2110	-4171.3534
0.3014	0.3564	-0.9599	0.4229	-0.1264	-0.0377	0.0008	-0.1341	0.0666	0.0019	0.0767	-0.0248	3865.6188	121074.5937	-39253.1142	-4000.3310
0.3002	0.3560	-0.9599	0.4216	-0.1258	-0.0376	0.0001	-0.1330	0.0539	0.0083	-0.0686	0.1133	3843.0199	121252.6072	-39025.9531	-4181.3507
0.2989	0.3556	-0.9599	0.4203	-0.1252	-0.0376	-0.0000	-0.1327	0.0658	0.0082	-0.0095	0.0259	3827.3304	121310.5968	-38916.7915	-4172.5787
0.2975	0.3552	-0.9599	0.4188	-0.1245	-0.0374	-0.0109	-0.1145	0.0619	0.0118	-0.9880	1.6597	3832.9263	121405.3581	-38817.7392	-4178.5028
0.2964	0.3549	-0.9599	0.4176	-0.1241	-0.0372	0.0004	-0.1320	0.0402	0.0221	1.2525	-1.9446	3838.7215	121245.3214	-38821.1869	-4179.2022
0.2952	0.3545	-0.9599	0.4163	-0.1235	-0.0371	0.0000	-0.1316	0.0607	0.0111	-0.0341	0.0359	3823.9846	121306.0543	-38656.0735	-4187.2731
0.2940	0.3541	-0.9599	0.4150	-0.1229	-0.0370	0.0001	-0.1314	0.0644	0.0084	0.0024	0.0263	3804.3784	121307.5266	-38543.6682	-4167.0246
0.2926	0.3537	-0.9599	0.4135	-0.1223	-0.0369	0.0003	-0.1306	0.0522	0.0095	0.0233	0.0676	3748.2446	121319.9139	-38537.3041	-4184.1423
0.2915	0.3534	-0.9599	0.4124	-0.1218	-0.0369	0.0001	-0.1305	0.0611	0.0048	-0.0222	0.0114	3818.9178	121275.7762	-38352.5131	-4232.9528
0.2903	0.3530	-0.9599	0.4111	-0.1213	-0.0368	0.0000	-0.1302	0.0436	0.0125	-0.0107	0.0319	3759.3708	121342.1914	-38277.5014	-4191.2565
0.2891	0.3527	-0.9599	0.4098	-0.1207	-0.0368	0.0001	-0.1299	0.0598	-0.0046	0.0050	0.0285	3774.9105	121527.2329	-38201.4939	-4150.7541
0.2879	0.3523	-0.9599	0.4085	-0.1201	-0.0365	0.0007	-0.1298	0.0591	0.0329	0.0603	0.0072	3696.8102	121348.7086	-38255.6846	-4034.7245
0.2867	0.3519	-0.9599	0.4072	-0.1196	-0.0366	-0.0000	-0.1286	0.0522	-0.0146	-0.0672	0.1244	3750.3439	121455.7453	-38028.1777	-4205.7812
0.2855	0.3516	-0.9599	0.4059	-0.1191	-0.0363	0.0001	-0.1288	0.0551	0.0326	0.0093	-0.0171	3763.4124	121432.1048	-37918.3119	-4170.1007
0.2843	0.3512	-0.9599	0.4046	-0.1184	-0.0362	-0.0103	-0.1117	0.0660	0.0092	-1.0410	1.7028	3682.7933	121537.6302	-37826.0238	-4177.2895
0.2831	0.3508	-0.9599	0.4033	-0.1179	-0.0362	0.0003	-0.1276	0.0496	-0.0008	1.0575	-1.5862	3554.3185	121670.7064	-37798.3436	-4207.3294
0.2819	0.3505	-0.9599	0.4020	-0.1173	-0.0361	0.0000	-0.1274	0.0598	0.0089	-0.0239	0.0145	3589.7348	121483.5855	-37645.1013	-4196.7654
0.2808	0.3501	-0.9599	0.4008	-0.1168	-0.0360	0.0006	-0.1273	0.0492	0.0104	0.0555	0.0135	3705.8811	121633.0689	-37655.3515	-4147.9616
0.2796	0.3498	-0.9599	0.3995	-0.1164	-0.0360	0.0001	-0.1267	0.0413	0.0075	-0.0512	0.0607	3566.0401	121642.7402	-37456.3241	-4215.2233
0.2784	0.3494	-0.9599	0.3982	-0.1158	-0.0359	0.0014	-0.1295	0.0639	0.0078	0.1310	-0.2760	3649.4083	121748.2171	-37643.3677	-3374.9801
0.2773	0.3490	-0.9599	0.3970	-0.1153	-0.0358	0.0002	-0.1260	0.0394	0.0093	-0.0868	0.2674	3622.8921	121536.9314	-37264.7574	-4260.8695
0.2761	0.3487	-0.9599	0.3957	-0.1148	-0.0357	0.0000	-0.1257	0.0628	0.0071	-0.0291	0.0450	3498.0184	121761.9459	-37154.3471	-4204.9756
0.2750	0.3483	-0.9599	0.3945	-0.1143	-0.0359	0.0020	-0.1334	0.0512	-0.0161	0.2004	-0.7772	3380.3315	121771.3680	-35200.5011	-6863.6519
0.2737	0.3479	-0.9599	0.3931	-0.1137	-0.0354	0.0002	-0.1248	0.0552	0.0413	-0.1631	0.7825	3489.1101	121736.7193	-36983.9140	-4249.1773
0.2727	0.3476	-0.9599	0.3919	-0.1130	-0.0353	0.0000	-0.1247	0.0755	0.0077	-0.0264	0.0210	3416.6780	121797.2043	-36870.8786	-4213.3113
0.2716	0.3473	-0.9599	0.3907	-0.1126	-0.0353	0.0006	-0.1245	0.0385	0.0071	0.0597	0.0149	3351.9850	121581.6313	-36912.3114	-4078.3959
0.2705	0.3469	-0.9599	0.3895	-0.1121	-0.0354	0.0001	-0.1238	0.0537	-0.0092	-0.0509	0.0671	3450.2431	121771.4265	-36674.1241	-4252.2571
0.2693	0.3466	-0.9599	0.3882	-0.1116	-0.0352	-0.0000	-0.1235	0.0509	0.0176	-0.0123	0.0282	3437.1540	121807.1172	-36555.1501	-4234.4065
0.2682	0.3462	-0.9599	0.3870	-0.1111	-0.0350	0.0000	-0.1233	0.0470	0.0148	0.0033	0.0267	3399.4517	121745.9402	-36466.5300	-4213.5625
0.2671	0.3459	-0.9599	0.3858	-0.1107	-0.0349	0.0008	-0.1237	0.0454	0.0109	0.0786	-0.0433	3427.7700	121843.6335	-36559.1724	-3932.5137
0.2660	0.3455	-0.9599	0.3845	-0.1101	-0.0348	0.0002	-0.1225	0.0534	0.0102	-0.0642	0.1259	3297.4191	121940.1046	-36289.1409	-4250.5123
0.2649	0.3452	-0.9599	0.3833	-0.1096	-0.0347	0.0009	-0.1237	0.0540	0.0075	0.0746	-0.1203	3384.8886	121878.8572	-36405.5018	-3764.1817
0.2638	0.3448	-0.9599	0.3821	-0.1091	-0.0347	0.0001	-0.1217	0.0536	0.0007	-0.0798	0.1978	3459.8696	122001.0580	-36090.0248	-4259.6302
0.2627	0.3445	-0.9599	0.3809	-0.1085	-0.0346	-0.0000	-0.1213	0.0510	0.0120	-0.0125	0.0362	3307.2818	122001.0413	-35965.9261	-4222.0183
0.2617	0.3441	-0.9599	0.3797	-0.1080	-0.0346	-0.0000	-0.1211	0.0546	0.0059	0.0019	0.0215	3217.3409	121944.4082	-35862.9513	-4228.9958
0.2600	0.3436	-0.9599	0.3778	-0.1074	-0.0343	0.0002	-0.1205	0.0418	0.0191	0.0124	0.0434	3382.4426	122038.2474	-35743.8990	-4286.8302
0.2595	0.3434	-0.9599	0.3772	-0.1071	-0.0343	0.0000	-0.1203	0.0434	0.0015	-0.0254	0.0174	3312.4721	121940.1025	-35679.0159	-4251.8151
0.2584	0.3431	-0.9599	0.3760	-0.1066	-0.0343	-0.0000	-0.1200	0.0526	-0.0019	-0.0055	0.0383	3222.4181	121997.5989	-35563.9141	-4233.9263
0.2571	0.3426	-0.9599	0.3745	-0.1060	-0.0341	0.0006	-0.1200	0.0511	0.0115	0.0491	-0.0001	3321.3137	121884.4493	-35564.3836	-4105.5623
0.2561	0.3423	-0.9599	0.3734	-0.1056	-0.0341	0.0001	-0.1192	0.0426	0.0007	-0.0589	0.0918	3386.8757	122019.2150	-35333.7291	-4289.2521
0.2553	0.3421	-0.9599	0.3725	-0.1052	-0.0340	0.0000	-0.1190	0.0513	0.0107	-0.0059	0.0177	3297.1341	121973.4280	-35232.3463	-4252.9525
0.2542	0.3417	-0.9599	0.3713	-0.1047	-0.0341	0.0015	-0.1233	0.0456	-0.0059	0.1469	-0.4227	3226.0019	122358.1270	-35489.0013	-3034.8607
0.2532	0.3414	-0.9599	0.3701	-0.1042	-0.0339	0.0001	-0.1181	0.0498	0.0166	-0.1377	0.5181	3300.9296	121960.8845	-35075.8580	-4274.9563
0.2521	0.3410	-0.9599	0.3689	-0.1037	-0.0339	-0.0000	-0.1179	0.0497	-0.0008	-0.0176	0.0183	3181.3899	122176.0439	-34946.4298	-4241.0143
0.2511	0.3407	-0.9599	0.3677	-0.1033	-0.0338	0.0001	-0.1178	0.0458	0.0178	0.0120	0.0129	3082.4426	122109.6326	-34831.3331	-4234.2424
0.2501	0.3404	-0.9599	0.3665	-0.1029	-0.0338	-0.0001	-0.1172	0.0399	0.0005	-0.0141	0.0542	3099.0637	122170.2167	-34729.5250	-4232.7392
0.2490	0.3400	-0.9599	0.3654	-0.1024	-0.0338	0.0018	-0.1239	0.0436	-0.0084	0.1879	-0.6716	2918.6735	122281.8343	-32965.0552	-6552.3326
0.2480	0.3397	-0.9599	0.3642	-0.1019	-0.0335	0.0002	-0.1165	0.0504	0.0334	-0.1590	0.7465	3133.7949	122155.7810	-34552.6785	-4281.9267
0.2470	0.3394	-0.9599	0.3630	-0.1015	-0.0334	0.0000	-0.1164	0.0447	0.0094	-0.0206	0.0104	3162.2292	122317.5292	-34397.5150	-4262.8682
0.2456	0.3389	-0.9599	0.3614	-0.1008	-0.0334	0.0000	-0.1159	0.0483	0.0044	0.0001	0.0332	3135.9555	122276.4651	-34246.4980	-4254.1951
0.2450	0.3387	-0.9599	0.3607	-0.1006	-0.0334	0.0000	-0.1158	0.0413	0.0002	0.0011	0.0214	3120.7373	122304.2432	-34176.0925	-4258.3397
0.2440	0.3384	-0.9599	0.3596	-0.1000	-0.0333	0.0007	-0.1159	0.0535	0.0043	0.0641	-0.0167	3219.9896	122276.6016	-34243.4807	-4019.3332
0.2430	0.3380	-0.9599	0.3584	-0.0997	-0.0331	-0.0000	-0.1148	0.0312	0.0184	-0.0698	0.1146	3182.1267	122373.2467	-33995.5786	-4259.7215
0.2420	0.3377	-0.9599	0.3573	-0.0991	-0.0331	0.0000	-0.1147	0.0578	0.0024	0.0042	0.0143	2961.5488	122277.1724	-33869.9911	-4241.9375
0.2410	0.3374	-0.9599	0.3561	-0.0987	-0.0331	0.0000	-0.1145	0.0460	0.0050	0.0030	0.0207	3201.7494	122449.1914	-33751.6758	-4266.8347
0.2400	0.3370	-0.9599	0.3550	-0.0982	-0.0330	-0.0000	-0.1140	0.0450	0.0071	-0.0068	0.0446	3112.6188	122379.2649	-33636.8229	-4263.6082
0.2390	0.3367	-0.9599	0.3538	-0.0978	-0.0329	0.0010	-0.1162	0.0412	0.0125	0.1057	-0.2170	3015.0607	122536.3617	-33781.3850	-3575.7224
0.2381	0.3364	-0.9599	0.3527	-0.0975	-0.0329	0.0001	-0.1131	0.0346	-0.0013	-0.0917	0.3067	3074.1997	122478.6972	-33442.4650	-4320.0655
0.2371	0.3361	-0.9599	0.3516	-0.0970	-0.0327	0.0014	-0.1172	0.0504	0.0141	0.1280	-0.4135	3101.0390	122475.4228	-33609.0694	-3182.8097
0.2361	0.3357	-0.9599	0.3504	-0.0966	-0.0326	0.0001	-0.1125	0.0380	0.0106	-0.1255	0.4793	2910.8214	122475.5937	-33224.7343	-4306.3430
0.2352	0.3354	-0.9599	0.3493	-0.0961	-0.0325	0.0000	-0.1124	0.0533	0.0119	-0.0123	0.0045	2934.2466	122508.1716	-33065.2463	-4303.6662
0.2342	0.3351	-0.9599	0.3482	-0.0957	-0.0324	-0.0000	-0.1121	0.0332	0.0069	-0.0044	0.0308	2873.0908	122528.9046	-32943.7647	-4305.5670
0.2329	0.3346	-0.9599	0.3466	-0.0951	-0.0323	0.0003	-0.1116	0.0471	0.0079	0.0236	0.0367	2915.1517	122538.4002	-32854.8509	-4300.4620
0.2323	0.3344	-0.9599	0.3460	-0.0947	-0.0323	0.0000	-0.1113	0.0634	0.0136	-0.0545	0.0560	2776.6986	122754.9714	-32744.7831	-4311.9185
0.2313	0.3341	-0.9599	0.3449	-0.0943	-0.0323	-0.0086	-0.0980	0.0438	-0.0036	-0.7804	1.2073	2821.4633	122700.5900	-32631.6119	-4282.3385
0.2304	0.3338	-0.9599	0.3437	-0.0941	-0.0322	0.0002	-0.1106	0.0159	0.0131	0.8797	-1.2602	2941.9552	122579.1901	-32555.2320	-4309.9850
0.2295	0.3335	-0.9599	0.3426	-0.0935	-0.0322	0.0000	-0.1104	0.0569	-0.0076	-0.0211	0.0184	2793.3186	122691.2787	-32394.9163	-4285.2531
0.2285	0.3331	-0.9599	0.3415	-0.0931	-0.0321	0.0000	-0.1102	0.0388	0.0147	0.0007	0.0269	2924.1681	122611.0611	-32270.2820	-4291.2643
0.2276	0.3328	-0.9599	0.3404	-0.0928	-0.0321	0.0013	-0.1137	0.0368	-0.0053	0.1275	-0.3489	2922.6087	122874.3476	-32463.1843	-3246.4271
0.2267	0.3325	-0.9599	0.3393	-0.0923	-0.0319	0.0001	-0.1093	0.0485	0.0207	-0.1197	0.4380	2774.1092	122766.1029	-32068.5067	-4324.9210
0.2258	0.3322	-0.9599	0.3382	-0.0919	-0.0320	-0.0000	-0.1090	0.0401	-0.0016	-0.0133	0.0312	2764.9788	122775.5063	-31926.0702	-4290.0583
0.2248	0.3319	-0.9599	0.3371	-0.0915	-0.0318	0.0000	-0.1090	0.0429	0.0157	0.0025	0.0018	2782.4336	122718.1237	-31805.5529	-4281.5242
0.2239	0.3315	-0.9599	0.3361	-0.0911	-0.0318	0.0009	-0.1098	0.0417	0.0043	0.0848	-0.0895	2660.9507	122936.3847	-31880.0019	-3904.8425
0.2230	0.3312	-0.9599	0.3350	-0.0907	-0.0318	0.0002	-0.1082	0.0342	-0.0003	-0.0699	0.1664	2743.5716	122858.5399	-31587.7682	-4317.5506
0.2221	0.3309	-0.9599	0.3339	-0.0902	-0.0317	-0.0000	-0.1080	0.0473	0.0050	-0.0183	0.0229	2798.2236	122798.0788	-31438.6543	-4299.6616
0.2211	0.3306	-0.9599	0.3327	-0.0899	-0.0315	-0.0000	-0.1076	0.0322	0.0210	0.0023	0.0341	2730.8608	122881.2760	-31317.3783	-4295.8113
0.2203	0.3303	-0.9599	0.3318	-0.0894	-0.0315	-0.0079	-0.0954	0.0509	-0.0071	-0.8779	1.3559	2575.9755	122953.8055	-31212.5991	-4283.8930
0.2194	0.3300	-0.9599	0.3307	-0.0891	-0.0314	0.0002	-0.1067	0.0314	0.0129	0.8117	-1.1321	2811.4546	122901.2100	-31137.9718	-4308.0701
0.2185	0.3296	-0.9599	0.3296	-0.0886	-0.0313	0.0000	-0.1067	0.0474	0.0089	-0.0171	0.0010	2564.2227	122988.7089	-30971.2830	-4310.8826
0.2177	0.3293	-0.9599	0.3285	-0.0882	-0.0314	-0.0000	-0.1063	0.0388	-0.0062	-0.0066	0.0365	2716.1640	123128.7546	-30866.8214	-4277.8142
0.2168	0.3290	-0.9599	0.3275	-0.0879	-0.0312	0.0000	-0.1061	0.0329	0.0205	0.0049	0.0189	2589.9960	123019.7146	-30725.3915	-4298.1308
0.2159	0.3287	-0.9599	0.3264	-0.0874	-0.0313	0.0011	-0.1079	0.0524	-0.0118	0.1031	-0.1779	2835.5188	123148.9244	-30838.7728	-3700.8510
0.2150	0.3284	-0.9599	0.3254	-0.0871	-0.0311	0.0001	-0.1053	0.0308	0.0190	-0.0991	0.2593	2649.2266	123085.3767	-30497.9479	-4336.0394
0.2142	0.3281	-0.9599	0.3243	-0.0867	-0.0311	0.0000	-0.1053	0.0348	0.0012	-0.0060	0.0057	2750.2889	123188.7262	-30329.9730	-4356.7784
0.2133	0.3278	-0.9599	0.3233	-0.0864	-0.0311	0.0009	-0.1070	0.0314	0.0020	0.0893	-0.1693	2730.7893	123358.9712	-30452.6689	-3730.2544
0.2124	0.3275	-0.9599	0.3222	-0.0859	-0.0308	0.0001	-0.1044	0.0549	0.0257	-0.0775	0.2507	2647.4766	123005.2479	-30129.7192	-4330.4788
0.2116	0.3272	-0.9599	0.3212	-0.0856	-0.0310	0.0001	-0.1042	0.0327	-0.0141	-0.0055	0.0202	2685.9434	123112.4120	-29996.8511	-4296.6445
0.2107	0.3268	-0.9599	0.3201	-0.0852	-0.0308	0.0008	-0.1051	0.0384	0.0149	0.0684	-0.0813	2655.6456	123250.8542	-30029.4591	-3966.5414
0.2099	0.3265	-0.9599	0.3191	-0.0848	-0.0307	0.0001	-0.1036	0.0398	0.0064	-0.0640	0.1424	2472.9294	123194.4403	-29742.0685	-4332.8047
0.2090	0.3262	-0.9599	0.3180	-0.0844	-0.0307	0.0000	-0.1034	0.0336	0.0021	-0.0076	0.0269	2487.4223	123203.9296	-29605.8439	-4310.7838
0.2082	0.3259	-0.9599	0.3170	-0.0840	-0.0306	0.0003	-0.1028	0.0441	0.0118	0.0231	0.0534	2576.6375	123146.9180	-29546.1121	-4328.1694
0.2072	0.3256	-0.9599	0.3158	-0.0836	-0.0304	0.0000	-0.1027	0.0357	0.0145	-0.0217	0.0140	2465.8927	123263.1972	-29329.4774	-4321.8033
0.2065	0.3253	-0.9599	0.3150	-0.0834	-0.0304	0.0001	-0.1025	0.0214	0.0062	0.0060	0.0218	2551.1772	123370.3263	-29223.4057	-4322.7451
0.2057	0.3250	-0.9599	0.3139	-0.0830	-0.0303	0.0005	-0.1024	0.0436	0.0117	0.0410	0.0118	2436.4937	123148.4424	-29193.3427	-4233.2191
0.2048	0.3247	-0.9599	0.3129	-0.0826	-0.0304	0.0001	-0.1018	0.0381	-0.0131	-0.0404	0.0572	2477.1956	123284.5105	-28968.9251	-4353.2832
0.2040	0.3244	-0.9599	0.3119	-0.0822	-0.0302	0.0000	-0.1017	0.0380	0.0165	-0.0015	0.0063	2528.6065	123299.9689	-28831.9840	-4317.2459
0.2032	0.3241	-0.9599	0.3109	-0.0818	-0.0302	0.0012	-0.1046	0.0406	0.0004	0.1135	-0.2853	2585.7353	123453.9649	-28962.3459	-3462.6597
0.2024	0.3238	-0.9599	0.3099	-0.0815	-0.0301	0.0001	-0.1008	0.0277	0.0110	-0.1055	0.3778	2457.0104	123338.4213	-28598.4406	-4356.4152
0.2016	0.3235	-0.9599	0.3089	-0.0812	-0.0300	0.0000	-0.1007	0.0328	0.0078	-0.0094	0.0097	2428.1920	123403.3370	-28450.4174	-4324.2831
0.2008	0.3232	-0.9599	0.3079	-0.0808	-0.0301	0.0000	-0.1005	0.0372	-0.0022	-0.0021	0.0265	2412.3790	123448.4865	-28316.3050	-4313.4451
0.2000	0.3229	-0.9599	0.3069	-0.0804	-0.0300	0.0000	-0.1001	0.0414	0.0101	-0.0006	0.0324	2526.9072	123421.7902	-28185.1386	-4313.4509
0.1992	0.3226	-0.9599	0.3059	-0.0801	-0.0298	0.0005	-0.1000	0.0287	0.0129	0.0455	0.0150	2397.3439	123247.7163	-28144.9406	-4245.5199
0.1984	0.3223	-0.9599	0.3049	-0.0796	-0.0298	-0.0000	-0.0993	0.0555	0.0009	-0.0469	0.0653	2617.7816	123345.6367	-27954.1063	-4335.4246
0.1976	0.3220	-0.9599	0.3039	-0.0794	-0.0298	0.0003	-0.0992	0.0146	0.0042	0.0350	0.0109	2329.8894	123451.7958	-27851.9766	-4314.6382
0.1968	0.3217	-0.9599	0.3029	-0.0790	-0.0297	0.0000	-0.0990	0.0424	0.0129	-0.0317	0.0232	2469.2256	123483.8646	-27654.7148	-4333.6764
0.1960	0.3214	-0.9599	0.3019	-0.0788	-0.0297	0.0005	-0.0992	0.0210	-0.0024	0.0518	-0.0181	2335.3147	123597.7646	-27649.1412	-4156.2304
0.1952	0.3211	-0.9599	0.3009	-0.0784	-0.0297	0.0001	-0.0984	0.0342	0.0022	-0.0419	0.0798	2284.2496	123662.1447	-27400.6297	-4341.1954
0.1944	0.3208	-0.9599	0.2999	-0.0780	-0.0295	0.0000	-0.0981	0.0414	0.0174	-0.0117	0.0273	2377.5958	123522.1337	-27252.7215	-4330.4079
0.1936	0.3205	-0.9599	0.2989	-0.0776	-0.0295	-0.0000	-0.0979	0.0456	0.0029	-0.0012	0.0242	2304.4101	123519.0012	-27097.8832	-4362.3845
0.1929	0.3202	-0.9599	0.2980	-0.0773	-0.0294	0.0008	-0.0992	0.0235	0.0077	0.0815	-0.1384	2461.7196	123635.7291	-27174.3823	-3845.1025
0.1921	0.3199	-0.9599	0.2970	-0.0770	-0.0292	0.0000	-0.0970	0.0328	0.0171	-0.0767	0.2214	2269.1127	123585.6348	-26871.4967	-4344.5415
0.1913	0.3196	-0.9599	0.2960	-0.0766	-0.0293	0.0001	-0.0970	0.0392	-0.0108	0.0050	-0.0011	2322.2952	123702.8457	-26705.2530	-4333.2155
0.1906	0.3193	-0.9599	0.2950	-0.0764	-0.0292	0.0002	-0.0966	0.0252	0.0079	0.0143	0.0432	2343.0144	123684.0780	-26614.1472	-4342.0123
0.1898	0.3191	-0.9599	0.2941	-0.0759	-0.0293	0.0000	-0.0963	0.0411	-0.0032	-0.0219	0.0310	2278.3784	123779.3701	-26435.3518	-4350.4205
0.1890	0.3188	-0.9599	0.2931	-0.0755	-0.0290	0.0000	-0.0963	0.0438	0.0270	0.0019	0.0029	2205.3157	123723.5685	-26282.3947	-4343.4197
0.1883	0.3185	-0.9599	0.2922	-0.0754	-0.0291	0.0006	-0.0964	0.0150	-0.0104	0.0548	-0.0163	2334.4988	123788.2536	-26271.8789	-4198.1208
0.1875	0.3182	-0.9599	0.2912	-0.0750	-0.0291	0.0001	-0.0955	0.0352	-0.0017	-0.0515	0.0964	2284.2004	123823.9427	-26021.8379	-4365.6922
0.1868	0.3179	-0.9599	0.2902	-0.0748	-0.0290	0.0000	-0.0953	0.0208	0.0131	-0.0062	0.0152	2366.5720	123717.4813	-25819.5129	-4399.1632
0.1860	0.3176	-0.9599	0.2893	-0.0744	-0.0288	0.0000	-0.0950	0.0423	0.0150	0.0001	0.0322	2056.0445	123891.8672	-25733.3306	-4337.3052
0.1853	0.3173	-0.9599	0.2883	-0.0740	-0.0287	0.0004	-0.0948	0.0408	0.0149	0.0377	0.0141	2248.2808	123693.5515	-25700.7339	-4250.8536
0.1846	0.3170	-0.9599	0.2874	-0.0737	-0.0287	0.0000	-0.0943	0.0258	-0.0041	-0.0366	0.0529	2279.7605	123794.9930	-25459.5831	-4359.7398
0.1838	0.3167	-0.9599	0.2865	-0.0735	-0.0285	-0.0000	-0.0942	0.0253	0.0224	-0.0046	0.0128	2262.3788	123894.5104	-25307.0701	-4351.8213
0.1831	0.3165	-0.9599	0.2855	-0.0730	-0.0287	0.0000	-0.0939	0.0441	-0.0153	0.0033	0.0269	2205.7615	124043.9327	-25167.4092	-4353.1064
0.1824	0.3162	-0.9599	0.2846	-0.0728	-0.0286	0.0009	-0.0964	0.0236	0.0019	0.0934	-0.2467	2291.7345	124117.8017	-25224.7945	-3665.2120
0.1815	0.3158	-0.9599	0.2835	-0.0724	-0.0285	0.0001	-0.0933	0.0342	0.0139	-0.0708	0.2612	2321.3515	123901.2755	-24862.0629	-4387.3282
0.1808	0.3155	-0.9599	0.2825	-0.0721	-0.0286	-0.0000	-0.0930	0.0246	-0.0097	-0.0102	0.0254	2196.5589	124175.0399	-24724.3315	-4340.3204
0.1801	0.3153	-0.9599	0.2817	-0.0718	-0.0283	0.0000	-0.0928	0.0418	0.0385	0.0064	0.0197	2158.0066	123873.2807	-24568.8812	-4351.9698
0.1795	0.3150	-0.9599	0.2809	-0.0715	-0.0282	0.0005	-0.0930	0.0252	0.0079	0.0475	-0.0186	2097.8963	124013.0714	-24555.3706	-4209.1778
0.1788	0.3148	-0.9599	0.2799	-0.0712	-0.0282	0.0001	-0.0922	0.0370	0.0013	-0.0394	0.0781	2164.1418	123994.0281	-24318.8237	-4378.4137
0.1781	0.3145	-0.9599	0.2790	-0.0708	-0.0282	0.0000	-0.0921	0.0340	0.0027	-0.0027	0.0089	2128.6889	124024.9397	-24155.3636	-4373.7914
0.1773	0.3142	-0.9599	0.2781	-0.0706	-0.0282	0.0000	-0.0918	0.0251	-0.0072	0.0003	0.0311	2029.5850	124094.2551	-24018.2646	-4327.9398
0.1766	0.3139	-0.9599	0.2772	-0.0703	-0.0280	-0.0001	-0.0914	0.0233	0.0219	-0.0095	0.0366	2115.3972	124084.5013	-23878.4083	-4354.2296
0.1759	0.3136	-0.9599	0.2763	-0.0700	-0.0280	0.0001	-0.0913	0.0317	-0.0006	0.0160	0.0092	2018.5929	124266.3731	-23724.2460	-4355.1441
0.1751	0.3133	-0.9599	0.2752	-0.0696	-0.0280	0.0003	-0.0910	0.0359	0.0048	0.0187	0.0284	2128.5847	123986.5675	-23608.9545	-4317.7516
0.1745	0.3131	-0.9599	0.2744	-0.0693	-0.0278	0.0001	-0.0907	0.0345	0.0166	-0.0308	0.0420	2025.1739	124112.5234	-23445.2819	-4365.5232
0.1739	0.3128	-0.9599	0.2735	-0.0691	-0.0279	-0.0000	-0.0904	0.0201	-0.0040	-0.0111	0.0280	2167.8344	124249.0443	-23286.7276	-4362.8339
0.1732	0.3125	-0.9599	0.2726	-0.0688	-0.0277	0.0002	-0.0901	0.0275	0.0166	0.0272	0.0254	2037.1792	124117.7850	-23199.4994	-4331.5503
